"Topic","Sentiment","TweetId","TweetDate","TweetText"
"b'apple'","b'neutral'","b'126110863550717952'","b'Tue Oct 18 01:42:27 +0000 2011'","b'The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed...'"
"b'apple'","b'neutral'","b'126110770864979968'","b'Tue Oct 18 01:42:05 +0000 2011'","b'One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ...'"
"b'apple'","b'neutral'","b'126110374549405696'","b'Tue Oct 18 01:40:30 +0000 2011'","b""Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh"""
"b'apple'","b'neutral'","b'126109969912311810'","b'Tue Oct 18 01:38:54 +0000 2011'","b'Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv'"
"b'apple'","b'neutral'","b'126106914684796928'","b'Tue Oct 18 01:26:46 +0000 2011'","b'got the new @apple update'"
"b'apple'","b'neutral'","b'126105236229193728'","b'Tue Oct 18 01:20:05 +0000 2011'","b'A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5'"
"b'apple'","b'neutral'","b'126105175294357505'","b'Tue Oct 18 01:19:51 +0000 2011'","b'Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T'"
"b'apple'","b'neutral'","b'126104490511319041'","b'Tue Oct 18 01:17:08 +0000 2011'","b'If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?'"
"b'apple'","b'neutral'","b'126104322999197696'","b'Tue Oct 18 01:16:29 +0000 2011'","b'@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy'"
"b'apple'","b'neutral'","b'126104244402126848'","b'Tue Oct 18 01:16:09 +0000 2011'","b'@Apple why no Macbook mirroring onto AppleTV via #Airplay?'"
"b'apple'","b'neutral'","b'126102037057388544'","b'Tue Oct 18 01:07:23 +0000 2011'","b'@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?'"
"b'apple'","b'neutral'","b'126098699196698624'","b'Tue Oct 18 00:54:07 +0000 2011'","b'@apple please bring back the old Siri app for us old school iPhone 3 users!'"
"b'apple'","b'neutral'","b'126095965391298560'","b'Tue Oct 18 00:43:15 +0000 2011'","b""Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding."""
"b'apple'","b'neutral'","b'126094392183357443'","b'Tue Oct 18 00:37:00 +0000 2011'","b""Yeah, there's no @apple twitter account."""
"b'apple'","b'neutral'","b'126094029015355392'","b'Tue Oct 18 00:35:33 +0000 2011'","b'POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...'"
"b'apple'","b'neutral'","b'126094027140513792'","b'Tue Oct 18 00:35:33 +0000 2011'","b'POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...'"
"b'apple'","b'neutral'","b'126091878469869568'","b'Tue Oct 18 00:27:01 +0000 2011'","b'@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?'"
"b'apple'","b'neutral'","b'126089815136538624'","b'Tue Oct 18 00:18:49 +0000 2011'","b'Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.'"
"b'apple'","b'neutral'","b'126089347639427072'","b'Tue Oct 18 00:16:57 +0000 2011'","b'I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.'"
"b'apple'","b'neutral'","b'126087892580827137'","b'Tue Oct 18 00:11:10 +0000 2011'","b'@APPLE freaks is Siri available for Iphone 4 yet?'"
"b'apple'","b'neutral'","b'126086553415057408'","b'Tue Oct 18 00:05:51 +0000 2011'","b'#Iphone5 can you please make The battery last longer thanks @Apple'"
"b'apple'","b'neutral'","b'126078565346312192'","b'Mon Oct 17 23:34:07 +0000 2011'","b'Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting..'"
"b'apple'","b'neutral'","b'126073142107045888'","b'Mon Oct 17 23:12:34 +0000 2011'","b'RT @shanmoorthy: Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas  ...'"
"b'apple'","b'neutral'","b'126072051118260225'","b'Mon Oct 17 23:08:13 +0000 2011'","b'Saw that @apple is covered with msgs 4 steve jobs. Nice to kno ppl r still saying #thankyousteve'"
"b'apple'","b'neutral'","b'126071173640499200'","b'Mon Oct 17 23:04:44 +0000 2011'","b'iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight'"
"b'apple'","b'neutral'","b'126068964685135872'","b'Mon Oct 17 22:55:58 +0000 2011'","b'@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter'"
"b'apple'","b'neutral'","b'126066452787773443'","b'Mon Oct 17 22:45:59 +0000 2011'","b'Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb'"
"b'apple'","b'neutral'","b'126065529684369408'","b'Mon Oct 17 22:42:19 +0000 2011'","b'@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH'"
"b'apple'","b'neutral'","b'126056940060155904'","b'Mon Oct 17 22:08:11 +0000 2011'","b'@RhiannaRaee hanging @apple in tacoma listening to the beatles!'"
"b'apple'","b'neutral'","b'126055880394420224'","b'Mon Oct 17 22:03:58 +0000 2011'","b""In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S"""
"b'apple'","b'neutral'","b'126054998080622593'","b'Mon Oct 17 22:00:28 +0000 2011'","b'A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S'"
"b'apple'","b'neutral'","b'126054145617694720'","b'Mon Oct 17 21:57:04 +0000 2011'","b'@cnbcfastmomey what price should I sell @apple for'"
"b'apple'","b'neutral'","b'126052649475915776'","b'Mon Oct 17 21:51:08 +0000 2011'","b'Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire'"
"b'apple'","b'neutral'","b'126051375422504961'","b'Mon Oct 17 21:46:05 +0000 2011'","b'#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6'"
"b'apple'","b'neutral'","b'126049560878526464'","b'Mon Oct 17 21:38:51 +0000 2011'","b'Hey @apple why is Siri not available for the Mac?'"
"b'apple'","b'neutral'","b'126044055644807169'","b'Mon Oct 17 21:16:59 +0000 2011'","b'waiting for Jacob @fairview @apple storeee'"
"b'apple'","b'neutral'","b'126040050441011200'","b'Mon Oct 17 21:01:04 +0000 2011'","b'iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.'"
"b'apple'","b'neutral'","b'126039521853845504'","b'Mon Oct 17 20:58:58 +0000 2011'","b'Iphone: Watch Siri &quot;Work&quot; On the Old iPhone 4 - @Gizmodo http://t.co/dGPWL0r0 @apple allow commands from iPhone 4. Stop playin!'"
"b'apple'","b'neutral'","b'126031463647944704'","b'Mon Oct 17 20:26:57 +0000 2011'","b""@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl"""
"b'apple'","b'neutral'","b'126030091892432896'","b'Mon Oct 17 20:21:30 +0000 2011'","b'Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz'"
"b'apple'","b'neutral'","b'126019432194650113'","b'Mon Oct 17 19:39:08 +0000 2011'","b'@brady I am surprised @apple did not think of/anticipate that......'"
"b'apple'","b'neutral'","b'126018538531061760'","b'Mon Oct 17 19:35:35 +0000 2011'","b'#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple'"
"b'apple'","b'neutral'","b'126016494701256704'","b'Mon Oct 17 19:27:28 +0000 2011'","b'RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...'"
"b'apple'","b'neutral'","b'126014643826208768'","b'Mon Oct 17 19:20:06 +0000 2011'","b'@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!'"
"b'apple'","b'neutral'","b'126014214467895297'","b'Mon Oct 17 19:18:24 +0000 2011'","b""@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch."""
"b'apple'","b'neutral'","b'126014102379302912'","b'Mon Oct 17 19:17:57 +0000 2011'","b""@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)"""
"b'apple'","b'neutral'","b'126013626426466304'","b'Mon Oct 17 19:16:04 +0000 2011'","b""Hall Pass had me rolling...... @Apple bee's lookin for nookie really"""
"b'apple'","b'neutral'","b'126012515019784192'","b'Mon Oct 17 19:11:39 +0000 2011'","b'@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill'"
"b'apple'","b'neutral'","b'126012034545496065'","b'Mon Oct 17 19:09:44 +0000 2011'","b'@coatgal @apple Paul had a chat with an advisor explained the problem : cost \xc2\xa3120 repair !!\nBUT wait for it , drumroll . . . .'"
"b'apple'","b'neutral'","b'126012004312956928'","b'Mon Oct 17 19:09:37 +0000 2011'","b'#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases\nhttp://t.co/2hyurIiq\n#stevejobstributecases\n@ikaveri @iamsrk @apple'"
"b'apple'","b'neutral'","b'126011120694726656'","b'Mon Oct 17 19:06:07 +0000 2011'","b'@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty'"
"b'apple'","b'neutral'","b'126008776322064384'","b'Mon Oct 17 18:56:48 +0000 2011'","b""@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY"""
"b'apple'","b'neutral'","b'126007705600135168'","b'Mon Oct 17 18:52:32 +0000 2011'","b'@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job.'"
"b'apple'","b'neutral'","b'126006572420833282'","b'Mon Oct 17 18:48:02 +0000 2011'","b'@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit'"
"b'apple'","b'neutral'","b'126006349959135232'","b'Mon Oct 17 18:47:09 +0000 2011'","b'The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany'"
"b'apple'","b'neutral'","b'126004552557273088'","b'Mon Oct 17 18:40:01 +0000 2011'","b'Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech'"
"b'apple'","b'neutral'","b'126003746135224320'","b'Mon Oct 17 18:36:48 +0000 2011'","b'RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters'"
"b'apple'","b'neutral'","b'126003567315255296'","b'Mon Oct 17 18:36:06 +0000 2011'","b'Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs'"
"b'apple'","b'neutral'","b'126001989309054976'","b'Mon Oct 17 18:29:49 +0000 2011'","b'is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK'"
"b'apple'","b'neutral'","b'126001758853009409'","b'Mon Oct 17 18:28:55 +0000 2011'","b'Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC'"
"b'apple'","b'neutral'","b'126000843798491136'","b'Mon Oct 17 18:25:16 +0000 2011'","b'RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!'"
"b'apple'","b'neutral'","b'125999022908510209'","b'Mon Oct 17 18:18:02 +0000 2011'","b'Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco'"
"b'apple'","b'neutral'","b'125996330500890624'","b'Mon Oct 17 18:07:20 +0000 2011'","b'I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!'"
"b'apple'","b'neutral'","b'125994518989385729'","b'Mon Oct 17 18:00:08 +0000 2011'","b'Head to our FB page for a link to the @Apple Community Support Page detailing how to turn off #newsstand auto renewal.\n\nhttp://t.co/65HPp0tu'"
"b'apple'","b'neutral'","b'125993105722839040'","b'Mon Oct 17 17:54:31 +0000 2011'","b""@apple is profiting a min of $400 per 4s.  They sold 4 million this weekend. That's another 1.6 Billion to Apples coffers! #worldRecession?"""
"b'apple'","b'neutral'","b'125992838910586880'","b'Mon Oct 17 17:53:28 +0000 2011'","b'Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet'"
"b'apple'","b'neutral'","b'125991449455104000'","b'Mon Oct 17 17:47:57 +0000 2011'","b""@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging"""
"b'apple'","b'neutral'","b'125990236743405568'","b'Mon Oct 17 17:43:07 +0000 2011'","b'@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.'"
"b'apple'","b'neutral'","b'125990217801940992'","b'Mon Oct 17 17:43:03 +0000 2011'","b'RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...'"
"b'apple'","b'neutral'","b'125989605634879488'","b'Mon Oct 17 17:40:37 +0000 2011'","b""@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems"""
"b'apple'","b'neutral'","b'125989196132388864'","b'Mon Oct 17 17:38:59 +0000 2011'","b""Too bad I'm not an @Apple junkie. #icloud #apple #ios5"""
"b'apple'","b'neutral'","b'125989009091592192'","b'Mon Oct 17 17:38:15 +0000 2011'","b'@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best.'"
"b'apple'","b'neutral'","b'125988775548559360'","b'Mon Oct 17 17:37:19 +0000 2011'","b'Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook'"
"b'apple'","b'neutral'","b'125984350989860864'","b'Mon Oct 17 17:19:44 +0000 2011'","b""Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too."""
"b'apple'","b'neutral'","b'125983179877253120'","b'Mon Oct 17 17:15:05 +0000 2011'","b'Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS'"
"b'apple'","b'neutral'","b'125981074114359297'","b'Mon Oct 17 17:06:43 +0000 2011'","b'But @Apple,  the App Store App could really use TABS.'"
"b'apple'","b'neutral'","b'125980918220464128'","b'Mon Oct 17 17:06:06 +0000 2011'","b'RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple'"
"b'apple'","b'neutral'","b'125980676653723648'","b'Mon Oct 17 17:05:08 +0000 2011'","b'@pkedrosky @apple I am just waiting for my conf email from iCloud.'"
"b'apple'","b'neutral'","b'125980615664336896'","b'Mon Oct 17 17:04:54 +0000 2011'","b'#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination'"
"b'apple'","b'neutral'","b'125979228452818944'","b'Mon Oct 17 16:59:23 +0000 2011'","b'Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple'"
"b'apple'","b'neutral'","b'125978290367381504'","b'Mon Oct 17 16:55:39 +0000 2011'","b""Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p..."""
"b'apple'","b'neutral'","b'125975779447291904'","b'Mon Oct 17 16:45:40 +0000 2011'","b'Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple'"
"b'apple'","b'neutral'","b'125969677997453312'","b'Mon Oct 17 16:21:26 +0000 2011'","b'Over the weekend, @Apple sold more than 4,000,000 iPhones. That\xe2\x80\x99s about 16 iPhones sold every second.'"
"b'apple'","b'neutral'","b'125967560171720704'","b'Mon Oct 17 16:13:01 +0000 2011'","b'Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile'"
"b'apple'","b'neutral'","b'125965569659895808'","b'Mon Oct 17 16:05:06 +0000 2011'","b'Going to the @apple store today to get this laptop situation figured out'"
"b'apple'","b'neutral'","b'125963773176582144'","b'Mon Oct 17 15:57:58 +0000 2011'","b'gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance'"
"b'apple'","b'neutral'","b'125962667541270528'","b'Mon Oct 17 15:53:34 +0000 2011'","b""Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri"""
"b'apple'","b'neutral'","b'125962608519036928'","b'Mon Oct 17 15:53:20 +0000 2011'","b'Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH'"
"b'apple'","b'neutral'","b'125961033348153345'","b'Mon Oct 17 15:47:05 +0000 2011'","b""RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?"""
